date,ticker,gap_pct,open_price,avg_volume,gap_rank,signalled,signal_time,signal_multiple,entry_time,filled
2026-09-01,YYGH,18.181809150811755,1.559999942779541,23913240.75,1,False,,,,False
2026-09-01,PETZ,17.39130885479365,1.350000023841858,2442950.0,2,True,09:32,9.320443733838653,09:37,True
2026-09-01,GYGY,13.44537469982301,1.350000023841858,261250.0,3,True,09:31,6.264538923671575,09:36,True
2026-09-01,SST,11.60714238197828,2.5,2340875.0,4,True,09:30,15.431369435606074,09:39,True
2026-09-01,FTCI,9.36170372503174,2.569999933242798,582900.0,5,False,,,,False
2026-09-01,GITS,8.068457491309672,2.2100000381469727,64875.0,6,False,,,,False
